(xi, yi), Qi, Ci
(425.77863748174406, 645.1720841886057), 2.595089938002298, 65.21340026189685
(76.64987556710568, 423.9707977106063), 1.8879209286032932, 86.22987278224555
(229.29531533504144, 383.5503574107887), 2.41836664170151, 76.73335062563108
(89.39499481312751, 828.1233454763855), 3.54622716495811, 61.58494023511255
(255.1126213869518, 526.047144781099), 2.205484944930071, 53.00072135830941
(110.62862585982502, 624.5488720065839), 2.947530784061335, 38.573270444446415
(543.6511804813657, 533.3447633952873), 2.5130910883561204, 74.1292834819953
(51.962786295168705, 652.2139284366925), 2.5188419007179297, 71.41178199207091
(306.376950572788, 31.09920221189344), 1.6806460360423636, 46.23905938811849
(334.1635697290257, 128.12338123092314), 2.9581470716794174, 69.35402256462316
(907.3366468117129, 379.47056601894826), 1.3095302316540711, 34.083903636591074
(587.4222784274651, 35.48382775197534), 1.255032620274887, 79.09819607806241
(241.23548239878323, 344.3960203329062), 2.153798706583254, 75.9642831006333
(236.9996591114336, 357.3149458136285), 3.261011509359471, 87.07403759897649
(841.1077809560574, 408.3702575852466), 0.5758197503963424, 48.40707312244704
(976.4979057325062, 621.7538325669984), 3.1596042168377068, 55.52969293490088
(285.7080578257755, 702.6093924944297), 1.2662886044790533, 43.951543580332874
(299.2729761069994, 405.8686738881443), 1.6667648992894595, 40.02470833488023
(757.500336608938, 445.78488309531804), 4.858558937047278, 72.18278562348539
(68.39985708671747, 199.49324403358747), 2.7606890811351965, 27.680870717967316
(557.8699619811666, 141.275412518326), 2.812929948275869, 77.05278565596608
(683.4277857856991, 302.6586326167614), 4.455708977151325, 76.59025264261402
(304.6099338609004, 797.5126805576818), 4.94208323343358, 77.65576808673597
(125.97073088863742, 122.44240715373522), 3.417731051868513, 17.50211508409538
(263.16056345361596, 387.9677546818664), 0.7641709495004633, 65.23737066943625
(825.6093791024587, 357.14192672118526), 4.36913052647145, 52.70093258021604
(229.1268708814037, 151.00495290293946), 2.8217167476098473, 69.4080766846622
(99.45697407095166, 132.8744095965171), 3.9845324917101275, 42.46808357232892
(664.7528792977107, 354.39928082549744), 0.839959008819771, 73.2501035189505
(327.09430737098313, 978.7580858789186), 2.775261214738296, 91.83096305452048
(71.39218601571307, 702.4541583561437), 4.770781255172404, 84.62209044471975
(469.56928419393495, 497.0607886364298), 2.6890542832948356, 29.530975563798194
(788.1525456234108, 869.7845153009386), 2.8262657285559656, 33.91064839328571
(969.3735960369161, 215.2673196721584), 3.5526257660565834, 27.213247845765768
(808.0337901424408, 348.2563631657989), 2.0086392150978947, 64.80206429066301
(404.6312709583607, 626.9197230624061), 0.7366362528273434, 44.102860435224535
(305.3965164808188, 222.66449222593664), 0.6351751790579467, 95.52402694637682
(345.1436733753779, 392.15789937966707), 3.8297970758970195, 23.165258611481526
(71.32365370608096, 257.2194102161807), 3.662557068707315, 21.59768769827448
(290.54958302454645, 987.8544000368754), 2.879540213323524, 38.533620849382714
(29.30774460411534, 357.6608508123089), 0.6361760319092153, 33.37504870574691
(507.3154140965478, 286.2583003512972), 4.30545418871427, 77.91620519104524
(464.7777634171606, 919.8857884029305), 1.4600787245582425, 92.53222891684737
(446.6281468741414, 532.5494253808431), 1.408900753229255, 63.140720335019914
(182.71874008025623, 739.6962815237031), 0.560959478993183, 52.04062726922961
(315.54832500988874, 772.0376001905132), 1.7107222153507289, 90.6488706650215
(217.8389722217552, 971.3587678561347), 4.306310659836933, 78.82340276913993
(12.125635246559963, 68.40551708138321), 3.8201696858042125, 89.05535972385155
(776.1831473911838, 544.1243530971881), 2.1003340693339108, 38.99837263243362
(495.87839818563106, 397.48882155966834), 1.5895024168205234, 18.631064506553248
(426.57894126158124, 878.6343334382174), 3.8243514748167216, 38.568330383476805
(97.959853516155, 276.2411955857359), 2.5039021206196184, 71.78930139139328
(160.44961663461544, 669.4977967766852), 0.9191581053352181, 77.48164667577097
(645.3531850153724, 797.6898318061742), 3.537637709814327, 71.84031076297657
(135.9119323883755, 186.7346821900251), 2.5264643288042605, 80.83327432586972
(869.6792729548288, 891.1392832303775), 0.875605241247593, 31.465417375375026
(805.5192507009407, 945.8973308396968), 3.344265297718384, 69.0709857751283
(337.890283304272, 866.8341495171784), 2.701145659019249, 91.02781283774452
(93.0585021713618, 342.8777671031472), 3.6030937323942474, 91.82141796504031
(494.57592019717856, 873.474233809114), 2.5131762874508157, 21.54328683915359
(350.6755386995349, 857.4723189213228), 1.2750875941148563, 68.0784084254856
(625.9344619380763, 552.2817652797409), 4.892327481968384, 80.37577803928633
(23.591678286255302, 814.7173295574764), 2.6175251396162826, 57.587655696488355
(220.12406586204892, 919.1426585486986), 3.7274658502344593, 78.01964798781543
(91.82230599638453, 165.3471095912493), 2.3747336206184695, 55.142549288862064
(109.84523384640754, 727.2204041276458), 0.6696668698100008, 51.856835459915935
(566.9193449758695, 48.69204469603794), 4.352893025763684, 41.10809223203809
(991.8744264565884, 436.0334690020914), 3.8379918834216293, 21.154609225156392
(964.4062666744218, 200.33497785732555), 2.596994608357023, 34.72192253061266
(150.74865507416447, 897.9127574915223), 3.631263776271054, 92.50381422560184
(46.09895099752459, 636.1289854016038), 0.7065176773625936, 56.08726490219327
(348.1961995346942, 0.7205090292173866), 2.55009795077602, 84.16465042151796
(302.08298747444275, 133.96202795385182), 1.2168115138535112, 48.79133713250105
(985.4361308770897, 847.8049872047154), 1.4349660127112185, 83.98317826728042
(74.8514502766563, 826.2852024537224), 3.9415944244273007, 74.5000322209488
(9.962128300015415, 685.3748341606563), 3.1849461767196248, 51.977417357802686
(81.23438400816119, 784.7209144026954), 3.1347404331097812, 65.48769256813907
(185.548967840619, 93.71094327278018), 3.7338027448216566, 12.000401928532298
(706.3288177214326, 572.5472222890825), 0.669043883871183, 12.417002053286279
(287.4977337341198, 475.0917045415548), 4.569783042616443, 38.22132610102484
(319.09927542825534, 240.77298580303164), 2.908426772737386, 70.74712499825311
(488.6220821071598, 468.2861872469467), 2.107197381390611, 50.024278734012626
(65.12907524238753, 706.3184422765783), 1.218209803234354, 11.900773271121333
(825.9273400818956, 753.7313949775377), 2.983198040241952, 30.428580354622643
(887.6816393317189, 481.13264522067834), 4.522875815391018, 22.255398292234982
(418.7759424446887, 3.9975841460830885), 3.2942643388608763, 35.94925842275393
(475.5903821545552, 223.7440563686829), 4.639199954306046, 17.177814317718802
(531.7105664316065, 140.5664572493981), 3.7319982120864204, 15.41961741461732
(484.71276236052876, 651.2180147791221), 0.5830685687553374, 28.35975211319844
(533.7986979947483, 24.46217738902434), 3.915538857331255, 42.58783410828565
(828.959143005348, 193.6907498941558), 2.7287303456144354, 74.51038623026108
(760.0760980771207, 115.73556646175054), 0.9877629751815176, 63.6075949880646
(400.2492832542067, 945.6423519256913), 2.0223457688293993, 37.92190473494561
(544.8206058362229, 364.7009040943946), 2.968726088373352, 66.37942702374983
(143.52189879361055, 188.21311067692258), 3.3914912268038213, 31.71121798954591
(596.8350622399494, 909.7457978528231), 1.7893908300788484, 96.52567242304058
(784.049265122069, 202.1979745814415), 4.581445678667218, 38.78219427834655
(516.7811960939963, 638.9959689057882), 2.9045469871166327, 86.98383727240738
(538.8619588633547, 925.8178154501936), 1.0568180018374163, 74.2369044557829
(355.73200927761764, 963.4933557622742), 4.56303076141305, 37.04413757467586
(989.3558386797364, 325.5105109296438), 0.8350014323015402, 77.33084581654883
(817.7138660315377, 161.9180132735275), 1.406170617948134, 80.53955869062169
(14.33437208332322, 437.3600954115118), 3.6823839593072707, 76.57611228037675
(747.5430516588868, 487.5540895243704), 0.9971815898021572, 69.0142799569582
(225.4304965168058, 455.6069209307647), 3.749462134338194, 21.70269948022115
(419.39106807283974, 560.351811983338), 0.5458015720120863, 89.73030355284043
(814.9288281546278, 508.163204963136), 3.1059070285781685, 67.06069709220671
(28.11052470606623, 104.80840444250316), 1.1187013339002903, 52.75587971937013
(63.735491999683205, 82.14727885121943), 4.1836345537982425, 92.56442705756002
(153.40616513167282, 23.85929779628926), 4.432023025253727, 69.54242694489653
(299.17767827380635, 622.1099682148609), 1.7094687459961195, 12.851788200662881
(22.805596000635255, 179.4275480133747), 4.728655502490362, 21.21262744360999
(69.67043102063685, 738.7207573087716), 1.5262439344228096, 26.786136037727978
(803.2520614915899, 557.6525760967809), 1.2500143099611045, 62.52056672923921
(977.2264833494457, 706.6253049188316), 1.4807526330011433, 14.03761691136651
(411.08528871376694, 119.42424422502607), 1.6607033206655826, 71.45385939726899
(352.237909572679, 729.4806910080812), 2.191312681171727, 28.26547015677068
(908.4976510387926, 769.9620478010951), 2.3464317360290097, 34.318354835439536
(828.0639383060543, 921.9565801395488), 1.1539688433156683, 34.19688326974635
(83.01289326041861, 514.7321216101817), 2.3849343728421957, 57.89024176087591
(847.8008337162986, 642.7147470813994), 3.993891770647699, 12.93806224048229
(14.87171490381256, 726.7936444478961), 3.9247394352228104, 14.318806426911319
(432.9860827653142, 660.2917419330181), 1.2159484764326822, 20.05447089574065
(953.9715004256789, 908.206014719665), 0.5389307462348676, 47.5693829899619
(195.46611710407336, 459.08414456994626), 2.325263748409708, 25.332452512036806
(425.9285784667136, 589.7013617392004), 0.911932285512609, 77.27657247561827
(656.5388100201872, 369.56581661215415), 2.906408360936394, 83.7136835432789
(264.3853786663717, 920.1593983287813), 4.439541380019479, 77.97399767197754
(853.5375104963197, 580.9566990552621), 1.2893112767963102, 47.8723908124209
(653.3000998756191, 197.0241421722987), 4.829990118948398, 62.15189400036787
(529.3451078233724, 887.8725214999408), 2.8671088091661616, 55.768615273710274
(836.537621863585, 105.11327557023564), 3.2613180596767526, 60.69501416547225
(857.118461607055, 975.5414509707526), 4.347907576347869, 43.09422092961738
(803.1808432546364, 296.8661847349795), 0.855101491495385, 98.0988592418293
(177.14327897109504, 222.5202926619866), 1.298647023856677, 89.37616725693871
(930.7617140791556, 378.8861693523052), 0.5239462873191043, 21.406390151155776
(307.70587466974087, 341.58042815791487), 3.054221547045166, 49.739060762012066
(738.2756691828796, 725.9344874326613), 3.926750568919098, 46.491695674887616
(567.0822593671311, 621.2693380559551), 3.204425557582083, 16.77481730561348
(741.5984095903373, 929.5971602458643), 2.980709295391938, 19.01749036670751
(433.87408930341775, 279.65136026274394), 2.9899814636944946, 15.713924220337109
(738.7934392603246, 566.4376065658163), 3.2255182268497613, 94.0997704773868
(995.1969922311162, 191.03919142907856), 0.9318071742306542, 23.549631859636598
(884.6476727018141, 716.0077057410696), 0.8805626320826585, 82.47293591636574
(814.1353165416813, 219.92591960227782), 4.578225544973292, 86.89407169966552
(266.13732495994344, 101.5412357605564), 2.328654675637298, 72.32187266338352
(748.6796901904682, 801.1483334326263), 1.9529915079181452, 67.43302831798661
(278.39379535906085, 807.9601607312151), 2.7266515974673737, 31.124504998725925
(436.36681581070326, 932.1281404758988), 3.4236336709431923, 10.331204612617938
(764.0890889923605, 727.0698662949852), 4.181136340487894, 66.18287672801327
(210.94163290979728, 198.4285312549947), 3.7810303223791926, 15.224997683485267
(820.4866412319136, 313.91769763586575), 2.969755876364339, 88.95869056951678
(218.1228352553759, 555.716967412622), 4.3815336133737555, 94.94690074212762
(290.1370888158078, 931.0060917047915), 2.998436207347618, 94.11095134279125
(239.508809003398, 581.5014845632198), 1.24915361088993, 48.202469955657776
(483.9855337661989, 713.4810985956528), 1.2652251641457992, 68.05108775869189
(815.398437950092, 615.2361807176055), 4.483134594172869, 77.34267347719413
(689.5027933518406, 760.824354409165), 3.3778601878693935, 49.73243728500881
(561.1203815962931, 800.7949465591214), 2.29837991864078, 68.57944422752202
(280.40542842553094, 911.3331638801866), 4.517386481947704, 19.605258147084662
(241.95866680649704, 404.90817407101486), 4.226887909734129, 75.60236645610188
(655.2849102224499, 476.8698543749341), 2.2864227233431285, 43.555380009882334
(972.9410172909922, 938.1384679771271), 3.7640310482208745, 41.3003953875941
(194.055305653719, 834.63893819521), 4.838975438347416, 48.69336244053937
(223.03330903566865, 565.3688601711332), 0.5893266356040069, 49.02481450284296
(947.26196962899, 51.72923165101939), 1.1809563397136082, 79.87105397481545
(822.8326136734581, 429.4414603152964), 2.3410005054684158, 42.38213984498565
(401.28521546537286, 58.144703855975585), 3.3812848902231964, 28.415422920367295
(626.4502587799723, 262.6024977117786), 4.432783635647447, 89.02603551663475
(777.541904079961, 901.6756017589736), 2.260981216844268, 93.47318791173153
(835.655144891019, 883.1944484804648), 4.6030862752556665, 92.90783145658254
(182.5614884376091, 32.675218003201614), 2.5199726095853716, 65.05733114657053
(971.2134179010633, 329.5305542462259), 3.0194326947464636, 75.3980797520971
(383.1719126604234, 654.1125613525753), 2.573501490874556, 23.58784432470638
(914.0071034303899, 487.08375640620926), 4.528854179206106, 40.94640038817511
(180.48934268787355, 979.2186835301558), 1.4062019967791959, 40.37121918129728
(79.92369974402902, 952.6670123001556), 1.7602863073950967, 81.96100836963964
(632.8886465839133, 347.2759378205621), 2.137486411274897, 33.26710696427405
(144.87435137932593, 884.4775275192308), 2.2553803950972564, 39.86533552985475
(308.32039709494853, 112.96724313037664), 1.9088662451315779, 98.16134079679308
(64.68881817578598, 694.6695257126617), 4.723795082461822, 70.77110241968504
(615.5821615264927, 991.4037895668808), 1.193559776465209, 92.34096621167124
(766.2045375175265, 191.9659288289808), 3.9072657423856807, 81.53937729687827
(286.3244792802645, 954.499006103671), 2.6327375478526345, 35.36725303457781
(13.493849858434714, 926.7758851812775), 4.905035226603868, 17.902647586524154
(520.7472603991316, 387.68779942065635), 3.741664845052404, 92.1883958890948
(651.9024728137153, 868.4681592309724), 2.1591502776836604, 79.41213014352768
(968.9646658237392, 479.14745579101816), 2.8283112386799036, 70.77401718816111
(550.3208589648372, 150.92143103886667), 1.3955115932180608, 39.76714182792942
(108.47497445400145, 218.32415858941346), 1.9036674138613, 40.734879270236746
(390.2356086729251, 886.2147340575411), 2.0448486788936773, 58.74954652070021
(89.30186499988413, 837.3108276346056), 4.122005998823276, 36.63602251196686
(382.4858682177173, 758.7838109952493), 2.0255768125999825, 73.4435405415725
(188.04586020360702, 27.70342051511654), 3.1403439762042136, 78.56516967726967
(833.1878458281295, 165.43579874758618), 4.104239303303289, 46.94688726368406
(871.0147933211375, 162.06903873092514), 1.8529072742038624, 23.1502303484397
(633.3343746333101, 923.2055268623111), 3.8226699217830697, 38.0722202527896
(52.45031237346787, 851.2729772566339), 2.2632404723973782, 11.979066671616883
(703.8823575212898, 664.3931989926228), 4.677176301673179, 39.005695334383105
(439.47048583613645, 346.90996912020455), 1.310617750283036, 90.66088631122562
(328.1074263493756, 701.2002034335462), 2.947562916470656, 24.394018358452712
(180.37220297519508, 425.90813998730147), 2.2856077394982135, 35.21164732562885
(233.14105008842768, 972.1914095763454), 1.62173626819067, 43.72218569388414
(260.7685694299462, 407.4588522440269), 3.581990083164144, 29.16110799796317
(107.70788465920944, 446.53363868143856), 4.532428523808285, 36.106318192550205
(968.2125985137479, 552.1791462831429), 0.9169889817723148, 19.340732654128004
(348.9447839343591, 873.5648280946707), 2.15483400400033, 99.54075994578133
(94.21997391693104, 18.182942584328398), 4.369839795230126, 42.61405048663514
(442.09967879449266, 351.1437347501301), 0.8034054598620162, 66.48859441284404
(720.9048407239294, 918.9851130433141), 3.4156743824003613, 61.21282137453389
(210.77968283851268, 293.7704049380978), 1.7373054088175486, 46.68737150716098
(913.4857801393291, 86.55349112565081), 2.6483499165588107, 31.139465472033354
(102.63456691917372, 50.59129446203037), 0.9050499190138419, 98.91040173134837
(62.164359608884226, 899.9427710896089), 3.6275198127504122, 72.02453940818872
(846.9736357747711, 94.65540769152658), 3.4980858694144166, 98.57205748125205
(573.5350945773978, 33.30415594962999), 4.296485522190014, 59.243104510323015
(114.00693518822536, 622.1527437314222), 3.8628106883523694, 17.320672545489014
(613.1623752029625, 723.210464809158), 3.0366716364891237, 50.74958133149545
(789.9301114259866, 884.7035192940062), 4.072660380971632, 84.55408328857489
(697.7298224510882, 714.5336677757774), 3.4560260686731703, 11.627551995515594
(238.3237360957574, 133.99108426997986), 3.1971383297493414, 17.954128148893947
(45.706416401670616, 271.37804380531395), 2.8987720793387917, 79.6364044100515
(759.778675704727, 48.37509178200094), 2.5213585590283345, 28.71899583207014
(695.0098302926289, 552.2483232828164), 1.09872236561376, 90.2209114348745
(196.4577664437205, 449.20910684716574), 1.1112230415748523, 71.88614844997167
(103.48656674771416, 790.6580474482148), 2.2701823316286536, 71.29852241664904
(964.8457677007085, 421.35004132040234), 1.0346785830282277, 27.105482397350052
(845.2318294356413, 453.8318107998497), 2.2191410774401144, 10.05945771303549
(347.8645811608635, 932.3048220510303), 2.485855523783423, 67.0431628550354
(13.117367995473028, 303.8643782037798), 4.389812598943908, 86.55985844928064
(981.9709116593237, 145.45652229483375), 2.346499770210787, 63.265046639644396
(839.1917818558884, 222.69205133915005), 4.780967128913239, 99.38281094405693
(171.03922679185368, 142.30824683058552), 4.847049150727895, 22.533679105539797
